Rad_kpc,Vobs_km/s,errV_km/s,Vgas_km/s,Vdisk_km/s,Vbul_km/s,SBdisk_L/pc^2,SBbul_L/pc^2,galaxy,upsilon_disk,upsilon_bulge
7.95,178.574187271159,8.942495344240402,35.89,189.92,47.17,49.35,0.0,NGC6946,0.5218313646765278,0.5801718811847321
8.33,175.33325198567871,8.86164844213144,37.34,184.93,46.08,46.41,0.0,NGC6946,0.5218313646765278,0.5801718811847321
8.7,164.39104552553746,8.858220560467002,38.88,182.77,45.09,46.83,0.0,NGC6946,0.5218313646765278,0.5801718811847321
9.08,172.56519887404997,8.856996639070616,39.08,181.24,44.13,41.04,0.0,NGC6946,0.5218313646765278,0.5801718811847321
9.36,184.87917736877813,8.83970837302885,38.4,179.87,43.47,35.55,0.0,NGC6946,0.5218313646765278,0.5801718811847321
9.73,163.87187076213417,8.795341939856478,37.72,177.19,42.63,30.1,0.0,NGC6946,0.5218313646765278,0.5801718811847321
10.1,173.52548004632445,8.759292611904815,37.43,174.69,41.85,25.97,0.0,NGC6946,0.5218313646765278,0.5801718811847321
10.48,167.2159398314542,8.718133188201492,37.14,171.99,41.08,22.33,0.0,NGC6946,0.5218313646765278,0.5801718811847321
10.76,174.73624136579193,8.688438997630325,36.66,170.15,40.54,19.9,0.0,NGC6946,0.5218313646765278,0.5801718811847321
11.13,169.48270956899367,8.642065141801941,35.89,167.51,39.86,17.13,0.0,NGC6946,0.5218313646765278,0.5801718811847321
11.51,184.87889728536234,8.608069497131899,36.08,164.95,39.2,14.62,0.0,NGC6946,0.5218313646765278,0.5801718811847321
11.88,175.88767572564134,8.577132250806054,36.76,162.35,38.58,12.58,0.0,NGC6946,0.5218313646765278,0.5801718811847321
12.26,159.8301193770173,8.552463396807132,37.82,159.81,37.98,10.77,0.0,NGC6946,0.5218313646765278,0.5801718811847321
12.54,176.48965731685294,8.537937717957341,38.79,158.0,37.55,9.59,0.0,NGC6946,0.5218313646765278,0.5801718811847321
12.91,163.80219095136076,8.520115720490308,40.14,155.62,37.01,8.27,0.0,NGC6946,0.5218313646765278,0.5801718811847321
13.29,165.26811376408745,8.508885490838408,42.08,153.17,36.48,7.06,0.0,NGC6946,0.5218313646765278,0.5801718811847321
13.66,172.70577538355607,8.501886091069712,44.01,150.89,35.98,6.08,0.0,NGC6946,0.5218313646765278,0.5801718811847321
14.03,165.6454202447677,8.49104344754574,45.46,148.68,35.5,5.22,0.0,NGC6946,0.5218313646765278,0.5801718811847321
14.31,177.25632814291959,8.484064107905947,46.53,147.06,35.16,4.65,0.0,NGC6946,0.5218313646765278,0.5801718811847321
14.69,162.39410211064438,8.446812155645265,45.94,144.87,34.7,3.99,0.0,NGC6946,0.5218313646765278,0.5801718811847321
15.06,162.82886092227446,8.401445327217013,44.59,142.8,34.27,3.42,0.0,NGC6946,0.5218313646765278,0.5801718811847321
15.44,161.87455172525335,8.368365151876366,44.01,140.8,33.84,2.94,0.0,NGC6946,0.5218313646765278,0.5801718811847321
15.72,162.32706374967097,8.352580341992526,44.2,139.35,33.54,2.61,0.0,NGC6946,0.5218313646765278,0.5801718811847321
16.09,173.15428029190937,8.206678432964901,33.85,137.46,33.15,2.25,0.0,NGC6946,0.5218313646765278,0.5801718811847321
16.47,168.81251520447796,8.18334297366478,33.85,135.59,32.77,1.93,0.0,NGC6946,0.5218313646765278,0.5801718811847321
16.84,177.21479588454713,8.16283986084622,33.85,133.88,32.41,1.65,0.0,NGC6946,0.5218313646765278,0.5801718811847321
17.21,181.32113116622392,8.142807092924228,33.85,132.2,32.06,1.42,0.0,NGC6946,0.5218313646765278,0.5801718811847321
17.5,154.1657967703964,8.127128317391577,33.85,130.89,31.79,1.26,0.0,NGC6946,0.5218313646765278,0.5801718811847321
17.87,162.7457391945204,8.108736452490453,33.85,129.3,31.46,1.09,0.0,NGC6946,0.5218313646765278,0.5801718811847321
18.24,152.32338499202467,8.092063640408604,33.85,127.8,31.14,0.93,0.0,NGC6946,0.5218313646765278,0.5801718811847321
18.62,155.23248371793903,8.07560614637607,33.85,126.3,30.82,0.8,0.0,NGC6946,0.5218313646765278,0.5801718811847321
18.9,156.18908834986047,8.063487541057258,33.85,125.2,30.59,0.71,0.0,NGC6946,0.5218313646765278,0.5801718811847321
19.27,152.50657863419102,8.050880299178573,33.85,123.92,30.3,0.61,0.0,NGC6946,0.5218313646765278,0.5801718811847321
19.65,152.35365650745885,8.040571570462879,33.85,122.75,30.0,0.52,0.0,NGC6946,0.5218313646765278,0.5801718811847321
20.02,159.24048358235862,8.019881359002424,33.85,121.08,29.72,0.0,0.0,NGC6946,0.5218313646765278,0.5801718811847321
20.4,150.2903144762525,8.001281023405799,33.85,119.5,29.44,0.0,0.0,NGC6946,0.5218313646765278,0.5801718811847321
2.67,239.46067280028868,11.489262745101167,-12.02,317.9,136.84,2029.41,0.0,NGC7331,0.3886725479359353,0.6085036993954123
3.21,230.77969737278048,12.093948048795301,-12.52,344.05,124.77,1695.43,0.0,NGC7331,0.3886725479359353,0.6085036993954123
3.74,288.6690352131423,12.655611142481067,-12.91,365.51,115.63,1209.56,0.0,NGC7331,0.3886725479359353,0.6085036993954123
4.27,249.36455097800368,12.756123335307274,-12.71,368.89,108.22,879.42,0.0,NGC7331,0.3886725479359353,0.6085036993954123
4.81,256.1222607513396,12.760165187204253,-11.52,367.77,101.96,718.98,0.0,NGC7331,0.3886725479359353,0.6085036993954123
5.35,241.5238064837489,12.912494628512906,-9.56,371.23,96.68,558.39,0.0,NGC7331,0.3886725479359353,0.6085036993954123
5.88,278.02927059717564,12.808813014119421,-6.26,365.05,92.22,415.53,0.0,NGC7331,0.3886725479359353,0.6085036993954123
6.41,269.2868621636035,12.750626363452724,4.8,360.1,88.33,334.62,0.0,NGC7331,0.3886725479359353,0.6085036993954123
7.48,254.33117460493472,12.530533024065338,12.22,345.54,81.76,196.95,0.0,NGC7331,0.3886725479359353,0.6085036993954123
8.55,226.74876076931108,12.156026405782535,16.59,324.23,76.48,125.71,0.0,NGC7331,0.3886725479359353,0.6085036993954123
9.62,243.05975534351518,12.026310502965433,22.45,311.29,72.1,108.76,0.0,NGC7331,0.3886725479359353,0.6085036993954123
10.66,225.46771824007877,11.94305133983753,28.21,299.93,68.49,79.7,0.0,NGC7331,0.3886725479359353,0.6085036993954123
11.74,254.85970655066703,11.87473152046882,33.77,288.64,65.26,68.87,0.0,NGC7331,0.3886725479359353,0.6085036993954123
12.83,247.24186640784276,11.88137597796532,38.94,280.42,62.43,55.08,0.0,NGC7331,0.3886725479359353,0.6085036993954123
13.91,238.70117248827233,11.878375587171824,43.31,272.13,59.96,43.42,0.0,NGC7331,0.3886725479359353,0.6085036993954123
15.0,208.18822346272725,11.85337487702262,45.59,263.74,57.74,35.37,0.0,NGC7331,0.3886725479359353,0.6085036993954123
16.08,225.19841122671602,11.842211565126089,47.38,256.44,55.77,30.67,0.0,NGC7331,0.3886725479359353,0.6085036993954123
17.07,245.3125503351193,11.857858797509628,49.66,250.86,54.12,27.32,0.0,NGC7331,0.3886725479359353,0.6085036993954123
18.15,252.71779821759512,11.9134108257144,53.93,245.89,52.49,23.83,0.0,NGC7331,0.3886725479359353,0.6085036993954123
19.24,252.9502282703935,11.982954826233092,57.71,242.0,50.98,19.98,0.0,NGC7331,0.3886725479359353,0.6085036993954123
20.32,221.28780518516413,12.02129299700773,60.09,237.62,49.61,14.17,0.0,NGC7331,0.3886725479359353,0.6085036993954123
21.41,243.7575746730222,12.006844156011693,61.78,231.06,48.33,9.38,0.0,NGC7331,0.3886725479359353,0.6085036993954123
22.49,252.022693037702,11.992220530479074,63.67,224.49,47.15,7.57,0.0,NGC7331,0.3886725479359353,0.6085036993954123
23.48,219.84075764127917,11.985867391006922,64.56,219.56,46.15,6.48,0.0,NGC7331,0.3886725479359353,0.6085036993954123
24.57,238.8215008977353,11.945796331424129,62.97,214.35,45.11,5.34,0.0,NGC7331,0.3886725479359353,0.6085036993954123
25.65,241.5496344293867,11.914349025892614,61.48,209.72,44.15,4.39,0.0,NGC7331,0.3886725479359353,0.6085036993954123
26.74,234.29549177636264,11.893633780128098,60.79,205.21,43.24,3.53,0.0,NGC7331,0.3886725479359353,0.6085036993954123
27.82,215.33457104419568,11.86557700859174,59.4,200.95,42.4,2.83,0.0,NGC7331,0.3886725479359353,0.6085036993954123
28.91,232.75404417353772,11.83035847857522,57.31,196.85,41.59,2.28,0.0,NGC7331,0.3886725479359353,0.6085036993954123
29.89,232.07959083228639,11.797041325960816,55.13,193.34,40.9,1.87,0.0,NGC7331,0.3886725479359353,0.6085036993954123
30.98,233.54328593003376,11.764262427772241,52.84,189.65,40.18,1.51,0.0,NGC7331,0.3886725479359353,0.6085036993954123
32.06,228.27945052907648,11.744867384790645,51.55,186.2,39.49,1.22,0.0,NGC7331,0.3886725479359353,0.6085036993954123
33.15,229.57186221637554,11.738610465743367,51.35,182.89,38.84,0.98,0.0,NGC7331,0.3886725479359353,0.6085036993954123
34.23,234.16878023672217,11.731730181386144,50.86,179.88,38.22,0.79,0.0,NGC7331,0.3886725479359353,0.6085036993954123
35.32,239.5454011727786,11.718035128449955,49.27,177.27,37.63,0.0,0.0,NGC7331,0.3886725479359353,0.6085036993954123
36.31,230.24037655734102,11.689955594850986,47.97,173.78,37.11,0.0,0.0,NGC7331,0.3886725479359353,0.6085036993954123
0.11,23.0049316961941,1.1742991032716417,0.65,27.23,0.0,1208.98,0.0,NGC7793,0.7332075256267635,0.6934541634506007
0.14,25.975108597495023,1.2927857307332036,0.65,29.91,0.0,1005.64,0.0,NGC7793,0.7332075256267635,0.6934541634506007
0.17,25.31443053972745,1.4002053663761664,0.65,32.32,0.0,927.7,0.0,NGC7793,0.7332075256267635,0.6934541634506007
0.21,31.689578860007106,1.547566757741815,0.65,35.62,0.0,855.59,0.0,NGC7793,0.7332075256267635,0.6934541634506007
0.24,33.07105487354529,1.6535993005276977,0.74,37.98,0.0,779.54,0.0,NGC7793,0.7332075256267635,0.6934541634506007
0.28,35.59319135939737,1.7761345158376063,0.9,40.67,0.0,719.48,0.0,NGC7793,0.7332075256267635,0.6934541634506007
0.32,39.66411846674657,1.8923057696683614,1.05,43.2,0.0,673.21,0.0,NGC7793,0.7332075256267635,0.6934541634506007
0.35,35.684751099421675,1.977302950431751,1.21,45.04,0.0,639.89,0.0,NGC7793,0.7332075256267635,0.6934541634506007
0.39,37.56587129680555,2.083963446558541,1.36,47.33,0.0,592.88,0.0,NGC7793,0.7332075256267635,0.6934541634506007
0.42,43.743857571725776,2.1576541780449356,1.52,48.89,0.0,570.71,0.0,NGC7793,0.7332075256267635,0.6934541634506007
0.46,45.12891711375881,2.2572490814230135,1.67,51.0,0.0,547.08,0.0,NGC7793,0.7332075256267635,0.6934541634506007
0.49,47.054579530271404,2.332878866794166,1.83,52.6,0.0,532.24,0.0,NGC7793,0.7332075256267635,0.6934541634506007
0.53,47.60371274195695,2.4364838959242596,1.99,54.8,0.0,510.29,0.0,NGC7793,0.7332075256267635,0.6934541634506007
0.56,51.768593812852146,2.5052123395171364,2.12,56.23,0.0,470.53,0.0,NGC7793,0.7332075256267635,0.6934541634506007
0.6,53.871539977530574,2.5735665905098437,2.23,57.57,0.0,435.19,0.0,NGC7793,0.7332075256267635,0.6934541634506007
0.63,53.733816236791704,2.623211417862733,2.35,58.53,0.0,427.73,0.0,NGC7793,0.7332075256267635,0.6934541634506007
0.66,52.84267577363446,2.677046281414679,2.47,59.59,0.0,418.4,0.0,NGC7793,0.7332075256267635,0.6934541634506007
0.7,49.23895315328299,2.7519616789571217,2.59,61.08,0.0,407.7,0.0,NGC7793,0.7332075256267635,0.6934541634506007
0.87,62.67837767224833,3.0178470235700585,3.18,66.09,0.0,332.63,0.0,NGC7793,0.7332075256267635,0.6934541634506007
1.05,68.57035661910042,3.2311390696581697,3.96,69.65,0.0,278.38,0.0,NGC7793,0.7332075256267635,0.6934541634506007
1.22,70.38890912870954,3.409562351687281,5.5,72.34,0.0,246.3,0.0,NGC7793,0.7332075256267635,0.6934541634506007
1.4,68.99296152843763,3.6083510084136297,7.05,75.45,0.0,231.32,0.0,NGC7793,0.7332075256267635,0.6934541634506007
1.57,78.88930184626858,3.815908214238207,8.58,78.94,0.0,213.33,0.0,NGC7793,0.7332075256267635,0.6934541634506007
1.75,84.17056733704254,4.034919942848755,10.09,82.71,0.0,201.89,0.0,NGC7793,0.7332075256267635,0.6934541634506007
1.92,92.41210898406895,4.286511277886289,11.55,87.55,0.0,189.35,0.0,NGC7793,0.7332075256267635,0.6934541634506007
2.1,86.77636413015811,4.537589569189934,13.06,92.38,0.0,166.62,0.0,NGC7793,0.7332075256267635,0.6934541634506007
2.27,93.66360419468727,4.73681387059074,14.78,95.96,0.0,136.43,0.0,NGC7793,0.7332075256267635,0.6934541634506007
2.45,100.02994125747428,4.821353911535627,16.4,96.45,0.0,101.1,0.0,NGC7793,0.7332075256267635,0.6934541634506007
2.62,97.63670509977031,4.867862039616242,18.13,95.98,0.0,91.89,0.0,NGC7793,0.7332075256267635,0.6934541634506007
2.79,93.35761358925015,4.9440890368564485,20.29,96.23,0.0,81.24,0.0,NGC7793,0.7332075256267635,0.6934541634506007
2.97,102.62171215760748,5.026874408257988,22.34,96.64,0.0,70.11,0.0,NGC7793,0.7332075256267635,0.6934541634506007
3.16,104.7761758368023,5.09149611870932,24.5,96.45,0.0,55.69,0.0,NGC7793,0.7332075256267635,0.6934541634506007
3.33,102.84656043380409,5.119810354318638,26.22,95.51,0.0,46.58,0.0,NGC7793,0.7332075256267635,0.6934541634506007
3.51,104.01080385466307,5.144062265830578,27.95,94.38,0.0,39.61,0.0,NGC7793,0.7332075256267635,0.6934541634506007
3.68,102.02296817257273,5.167997987593154,29.68,93.3,0.0,34.08,0.0,NGC7793,0.7332075256267635,0.6934541634506007
3.85,111.04485837232082,5.17010039327058,29.78,92.28,0.0,29.83,0.0,NGC7793,0.7332075256267635,0.6934541634506007
4.03,98.76660210773781,5.171213693069682,30.0,91.15,0.0,24.84,0.0,NGC7793,0.7332075256267635,0.6934541634506007
4.2,100.19808934156026,5.161476585332249,30.11,89.82,0.0,20.34,0.0,NGC7793,0.7332075256267635,0.6934541634506007
4.38,103.04410815591041,5.149376980271765,30.65,88.18,0.0,17.27,0.0,NGC7793,0.7332075256267635,0.6934541634506007
4.73,107.38141326536359,5.143045629723435,31.83,85.52,0.0,14.11,0.0,NGC7793,0.7332075256267635,0.6934541634506007
5.25,95.31197206573134,5.151267057479661,33.35,82.4,0.0,8.84,0.0,NGC7793,0.7332075256267635,0.6934541634506007
5.78,95.3937464198223,5.104080313240131,34.64,77.56,0.0,3.77,0.0,NGC7793,0.7332075256267635,0.6934541634506007
6.3,91.14775271166666,5.074400125335803,34.75,74.17,0.0,4.92,0.0,NGC7793,0.7332075256267635,0.6934541634506007
6.82,101.30914795195869,5.057190099125958,33.99,71.94,0.0,2.59,0.0,NGC7793,0.7332075256267635,0.6934541634506007
7.35,94.64895547276817,5.012736386707292,32.7,69.09,0.0,1.7,0.0,NGC7793,0.7332075256267635,0.6934541634506007
7.87,97.59621387872868,4.975476699546544,30.97,66.92,0.0,0.0,0.0,NGC7793,0.7332075256267635,0.6934541634506007
0.63,272.7767286513357,13.202252344656657,-0.69,39.69,345.22,482.94,6648.99,NGC7814,0.4998375795534724,0.5671963604640454
1.72,239.83641912896277,12.38923203794996,-2.33,81.63,298.99,314.38,709.44,NGC7814,0.4998375795534724,0.5671963604640454
2.79,239.03723829638992,11.815229406998125,-3.94,104.82,255.24,206.27,199.44,NGC7814,0.4998375795534724,0.5671963604640454
3.91,229.13252095933692,11.6307015412185,-5.06,118.95,225.3,132.93,74.66,NGC7814,0.4998375795534724,0.5671963604640454
5.03,237.6104649863337,11.494250726584436,-3.48,122.96,203.41,76.78,26.96,NGC7814,0.4998375795534724,0.5671963604640454
6.14,231.99080345608337,11.330371301854886,1.4,120.03,186.27,47.7,9.82,NGC7814,0.4998375795534724,0.5671963604640454
7.26,215.96504626071152,11.185223981643553,-1.38,115.88,172.25,31.38,3.55,NGC7814,0.4998375795534724,0.5671963604640454
8.37,220.02666778055874,11.09489203883485,5.96,113.5,160.83,22.99,1.29,NGC7814,0.4998375795534724,0.5671963604640454
9.5,231.75979358107915,11.013239859510161,11.22,109.97,151.12,14.94,0.47,NGC7814,0.4998375795534724,0.5671963604640454
10.65,223.19496453286138,10.944482905056049,16.09,105.99,142.79,9.9,0.16,NGC7814,0.4998375795534724,0.5671963604640454
11.74,202.45128470797633,10.88270019856244,18.57,102.02,136.04,6.36,0.06,NGC7814,0.4998375795534724,0.5671963604640454
12.82,223.452485635979,10.81800045751364,19.07,97.84,130.19,4.05,0.02,NGC7814,0.4998375795534724,0.5671963604640454
14.01,203.26373755592275,10.745945193019466,17.78,93.27,124.54,2.46,0.01,NGC7814,0.4998375795534724,0.5671963604640454
15.09,229.2085543712003,10.704420990768728,20.16,89.43,120.01,1.62,0.0,NGC7814,0.4998375795534724,0.5671963604640454
16.18,224.42972387340956,10.674879602835173,23.24,85.93,115.89,1.06,0.0,NGC7814,0.4998375795534724,0.5671963604640454
17.36,215.75963158317992,10.633851622241048,23.44,82.48,111.88,0.66,0.0,NGC7814,0.4998375795534724,0.5671963604640454
18.44,213.6751483509224,10.600420703107645,23.34,79.67,108.55,0.43,0.0,NGC7814,0.4998375795534724,0.5671963604640454
19.53,209.19539599211873,10.570245917147233,22.64,77.35,105.49,0.0,0.0,NGC7814,0.4998375795534724,0.5671963604640454
0.33,9.912695792039484,0.4793715361568809,5.04,10.8,0.0,44.45,0.0,PGC51017,0.5702740977004943,0.7018411093834087
0.99,18.1330066709494,0.9237761347594117,10.8,19.85,0.0,13.79,0.0,PGC51017,0.5702740977004943,0.7018411093834087
1.65,19.7850205310967,0.9777347837286805,12.3,20.13,0.0,4.14,0.0,PGC51017,0.5702740977004943,0.7018411093834087
2.31,19.55292556076011,0.9368046687673015,12.7,18.24,0.0,1.17,0.0,PGC51017,0.5702740977004943,0.7018411093834087
2.97,17.569119275472975,0.9038452732149915,13.3,16.21,0.0,0.34,0.0,PGC51017,0.5702740977004943,0.7018411093834087
3.63,17.3805659745552,0.8966538792620483,14.2,14.5,0.0,0.0,0.0,PGC51017,0.5702740977004943,0.7018411093834087
1.25,36.65072238794034,1.948922401441643,1.71,29.4,0.0,81.19,0.0,UGC00128,0.5553068915852956,0.6952579465566151
3.75,76.58055030431393,4.044278740041268,4.27,49.15,0.0,28.11,0.0,UGC00128,0.5553068915852956,0.6952579465566151
6.25,88.82761356297534,4.888264690179202,7.23,50.52,0.0,15.91,0.0,UGC00128,0.5553068915852956,0.6952579465566151
8.76,111.05681742718205,5.357343688532037,11.57,51.47,0.0,10.69,0.0,UGC00128,0.5553068915852956,0.6952579465566151
11.25,123.40941012329942,5.658668150822774,13.37,53.63,0.0,8.58,0.0,UGC00128,0.5553068915852956,0.6952579465566151
13.74,126.46723265988904,5.902697363180128,16.66,57.25,0.0,6.03,0.0,UGC00128,0.5553068915852956,0.6952579465566151
16.22,111.82913132012688,6.08629833150721,23.15,57.75,0.0,3.5,0.0,UGC00128,0.5553068915852956,0.6952579465566151
18.71,128.99379457248833,6.224110934274762,30.33,55.23,0.0,2.13,0.0,UGC00128,0.5553068915852956,0.6952579465566151
21.3,135.6944522859303,6.334318860592088,35.52,52.6,0.0,1.35,0.0,UGC00128,0.5553068915852956,0.6952579465566151
23.79,125.57665089645505,6.425596372582444,39.51,50.52,0.0,0.8,0.0,UGC00128,0.5553068915852956,0.6952579465566151
26.28,130.28255744239962,6.481252551184395,42.0,47.75,0.0,0.59,0.0,UGC00128,0.5553068915852956,0.6952579465566151
28.77,117.82753097712722,6.548845630466691,44.9,45.88,0.0,0.38,0.0,UGC00128,0.5553068915852956,0.6952579465566151
31.25,133.06223747909613,6.565548412740826,45.1,43.92,0.0,0.25,0.0,UGC00128,0.5553068915852956,0.6952579465566151
33.74,123.86842072363851,6.541272749988763,43.0,42.1,0.0,0.17,0.0,UGC00128,0.5553068915852956,0.6952579465566151
36.23,132.09109774141845,6.539281409010115,42.3,40.43,0.0,0.11,0.0,UGC00128,0.5553068915852956,0.6952579465566151
38.82,120.76183514518888,6.549333703038105,42.4,38.83,0.0,0.07,0.0,UGC00128,0.5553068915852956,0.6952579465566151
41.31,134.4599256032569,6.54533678488044,41.7,37.43,0.0,0.05,0.0,UGC00128,0.5553068915852956,0.6952579465566151
43.8,137.26474313063346,6.528795470777668,40.21,36.18,0.0,0.03,0.0,UGC00128,0.5553068915852956,0.6952579465566151
46.28,125.1713192377154,6.513633282560732,38.81,35.02,0.0,0.02,0.0,UGC00128,0.5553068915852956,0.6952579465566151
48.77,122.5075219969915,6.494567099441596,37.11,33.97,0.0,0.01,0.0,UGC00128,0.5553068915852956,0.6952579465566151
51.26,115.6402565070584,6.480632472391619,35.72,33.04,0.0,0.01,0.0,UGC00128,0.5553068915852956,0.6952579465566151
53.75,127.70859156187548,6.471636151005679,34.72,32.1,0.0,0.0,0.0,UGC00128,0.5553068915852956,0.6952579465566151
0.62,28.91740415448794,1.4891749640326686,1.81,21.8,0.0,93.29,0.0,UGC00191,0.4990289824961008,0.6977757021814953
0.87,35.715218968634005,1.9358911891607982,2.95,28.35,0.0,79.29,0.0,UGC00191,0.4990289824961008,0.6977757021814953
1.12,46.30001618782953,2.2637253082037345,4.13,31.91,0.0,60.27,0.0,UGC00191,0.4990289824961008,0.6977757021814953
1.37,49.2443583120593,2.5188891921871237,5.34,34.28,0.0,48.3,0.0,UGC00191,0.4990289824961008,0.6977757021814953
1.62,51.40573408718055,2.7163927735760165,6.6,35.59,0.0,40.48,0.0,UGC00191,0.4990289824961008,0.6977757021814953
2.3,60.81492924529845,3.127466801652578,10.14,39.66,0.0,30.93,0.0,UGC00191,0.4990289824961008,0.6977757021814953
4.97,80.50746525545632,3.820715756194275,23.98,41.54,0.0,5.25,0.0,UGC00191,0.4990289824961008,0.6977757021814953
7.45,84.20627662137387,4.087100632849189,33.08,37.03,0.0,1.18,0.0,UGC00191,0.4990289824961008,0.6977757021814953
9.98,82.06447385105449,4.130074558982706,33.72,31.94,0.0,0.0,0.0,UGC00191,0.4990289824961008,0.6977757021814953
0.91,29.85689076887785,1.448020694503489,0.8,7.82,0.0,8.65,0.0,UGC00731,0.5052015363214111,0.7093611066550523
1.81,41.81777137178747,2.219734377533436,5.58,11.42,0.0,3.94,0.0,UGC00731,0.5052015363214111,0.7093611066550523
2.73,52.47370499539333,2.6194456637704047,7.79,12.3,0.0,2.74,0.0,UGC00731,0.5052015363214111,0.7093611066550523
3.64,58.49851135229568,2.9035377700676914,14.0,13.66,0.0,2.16,0.0,UGC00731,0.5052015363214111,0.7093611066550523
4.55,59.994312756466236,3.071879699449178,16.12,14.46,0.0,1.44,0.0,UGC00731,0.5052015363214111,0.7093611066550523
5.45,65.34043737508465,3.1974050349589773,18.25,14.91,0.0,0.97,0.0,UGC00731,0.5052015363214111,0.7093611066550523
6.36,64.29224778367299,3.3451455646490302,23.38,14.47,0.0,0.68,0.0,UGC00731,0.5052015363214111,0.7093611066550523
7.28,72.33371290770661,3.5267842629302915,30.0,14.77,0.0,0.58,0.0,UGC00731,0.5052015363214111,0.7093611066550523
8.19,74.93153148545359,3.6459734527394545,33.62,14.75,0.0,0.24,0.0,UGC00731,0.5052015363214111,0.7093611066550523
9.09,63.22177300241385,3.7008935610756986,34.88,13.66,0.0,0.15,0.0,UGC00731,0.5052015363214111,0.7093611066550523
10.0,79.48416153978458,3.750968138539797,36.0,13.17,0.0,0.13,0.0,UGC00731,0.5052015363214111,0.7093611066550523
10.91,63.82635920654651,3.765041045305461,35.75,12.83,0.0,0.0,0.0,UGC00731,0.5052015363214111,0.7093611066550523
1.48,25.591050571670728,1.320218494434411,9.7,18.56,0.0,11.7,0.0,UGC00891,0.4920367798374556,0.6922785151477107
2.97,45.4936821721191,2.163754060003846,18.44,19.59,0.0,3.03,0.0,UGC00891,0.4920367798374556,0.6922785151477107
4.45,53.31260153570363,2.7086002215000713,22.96,18.92,0.0,1.26,0.0,UGC00891,0.4920367798374556,0.6922785151477107
5.94,55.60260989887515,3.0000630116544102,21.83,18.18,0.0,0.53,0.0,UGC00891,0.4920367798374556,0.6922785151477107
7.39,60.496663641554825,3.199821341691753,21.02,16.53,0.0,0.0,0.0,UGC00891,0.4920367798374556,0.6922785151477107
0.78,33.74718907985289,1.604952696654291,2.9,21.08,0.0,94.32,0.0,UGC01230,0.5305190979582621,0.706203199631096
2.35,61.305571715177784,3.3910770848586695,8.06,40.8,0.0,43.18,0.0,UGC01230,0.5305190979582621,0.706203199631096
3.91,86.76043917985398,4.10622725738683,12.62,45.89,0.0,25.65,0.0,UGC01230,0.5305190979582621,0.706203199631096
5.48,90.34846028430272,4.529903373431878,16.73,51.07,0.0,17.82,0.0,UGC01230,0.5305190979582621,0.706203199631096
7.03,89.8906370930649,4.779483547873802,20.63,52.93,0.0,11.38,0.0,UGC01230,0.5305190979582621,0.706203199631096
8.6,96.01150073152156,4.944742737521481,24.32,52.95,0.0,7.71,0.0,UGC01230,0.5305190979582621,0.706203199631096
13.27,99.45963318605138,5.239467345199791,34.07,49.67,0.0,3.15,0.0,UGC01230,0.5305190979582621,0.706203199631096
14.85,110.8480305273776,5.312318325923983,36.74,48.73,0.0,2.09,0.0,UGC01230,0.5305190979582621,0.706203199631096
25.8,114.71618750055283,5.533176748674525,46.59,38.25,0.0,0.16,0.0,UGC01230,0.5305190979582621,0.706203199631096
32.01,100.06329980127116,5.473671122756707,43.71,33.76,0.0,0.04,0.0,UGC01230,0.5305190979582621,0.706203199631096
36.54,105.72516917691699,5.3951300573219445,39.61,31.2,0.0,0.0,0.0,UGC01230,0.5305190979582621,0.706203199631096
0.08,0.0,0.0,-5.85,1.5,0.0,25.4,0.0,UGC01281,0.5000294544549945,0.700372429127028
0.23,0.0,0.0,-5.85,3.55,0.0,21.88,0.0,UGC01281,0.5000294544549945,0.700372429127028
0.38,4.874268006238018,0.26135624189699963,-0.98,5.31,0.0,22.81,0.0,UGC01281,0.5000294544549945,0.700372429127028
0.54,8.145019422266826,0.377010416932698,-2.22,8.22,0.0,20.9,0.0,UGC01281,0.5000294544549945,0.700372429127028
0.69,9.18525988186929,0.4600288210818748,-3.47,10.22,0.0,20.6,0.0,UGC01281,0.5000294544549945,0.700372429127028
0.84,10.18736480656,0.5407861415457786,-4.43,12.07,0.0,18.77,0.0,UGC01281,0.5000294544549945,0.700372429127028
1.0,12.106352523371651,0.626534405065817,-5.15,13.91,0.0,17.42,0.0,UGC01281,0.5000294544549945,0.700372429127028
1.15,13.390861879878871,0.697499532320717,-5.85,15.41,0.0,15.5,0.0,UGC01281,0.5000294544549945,0.700372429127028
1.3,15.427586088149798,0.8238863388402374,-1.76,16.74,0.0,13.82,0.0,UGC01281,0.5000294544549945,0.700372429127028
1.46,18.145920747143595,0.9030145357215121,2.33,17.86,0.0,11.93,0.0,UGC01281,0.5000294544549945,0.700372429127028
1.61,18.597249051569232,0.9906864153412984,5.46,18.77,0.0,9.92,0.0,UGC01281,0.5000294544549945,0.700372429127028
1.76,18.978134360447537,1.0650125913223771,7.63,19.16,0.0,8.28,0.0,UGC01281,0.5000294544549945,0.700372429127028
1.92,22.47738384047408,1.1456173904103693,9.79,19.52,0.0,7.06,0.0,UGC01281,0.5000294544549945,0.700372429127028
2.07,21.972454947942026,1.2074672368977344,11.26,19.66,0.0,6.14,0.0,UGC01281,0.5000294544549945,0.700372429127028
2.22,24.448135734893654,1.270175606067582,12.73,19.81,0.0,5.37,0.0,UGC01281,0.5000294544549945,0.700372429127028
