Rad_kpc,Vobs_km/s,errV_km/s,Vgas_km/s,Vdisk_km/s,Vbul_km/s,SBdisk_L/pc^2,SBbul_L/pc^2,galaxy,upsilon_disk,upsilon_bulge
47.44,228.05156985711184,4.783499660801196,50.91,139.94,39.55,0.3,0.0,NGC6674,0.5417353918647234,0.7576980903230464
52.45,237.12940541973418,4.720230630582987,48.66,131.98,37.61,0.13,0.0,NGC6674,0.5417353918647234,0.7576980903230464
57.47,243.1767741584845,4.685224509537129,50.7,125.25,35.93,0.06,0.0,NGC6674,0.5417353918647234,0.7576980903230464
62.48,230.42885035617923,4.650753603122211,51.01,119.5,34.46,0.03,0.0,NGC6674,0.5417353918647234,0.7576980903230464
67.4,231.69473902440836,4.60994080368406,48.35,114.62,33.18,0.01,0.0,NGC6674,0.5417353918647234,0.7576980903230464
72.41,233.17360840765687,4.569798456723009,44.77,110.24,32.01,0.0,0.0,NGC6674,0.5417353918647234,0.7576980903230464
0.19,177.9507637471733,3.5707239286581394,0.96,24.4,233.17,1609.94,5052.7,NGC6946,0.5218313646765278,0.5801718811847321
0.56,135.1705135790711,2.735191013316744,2.86,62.52,168.53,1346.02,485.78,NGC6946,0.5218313646765278,0.5801718811847321
0.94,120.00794525680244,2.5146107286642594,4.5,91.94,137.01,1105.63,4.79,NGC6946,0.5218313646765278,0.5801718811847321
1.22,126.05158962062168,2.4891217140494297,5.34,109.48,120.39,984.97,0.11,NGC6946,0.5218313646765278,0.5801718811847321
1.59,127.45229676694582,2.5548284528015905,6.46,127.82,105.47,802.43,0.0,NGC6946,0.5218313646765278,0.5801718811847321
1.96,128.27884907405334,2.618613534264592,6.51,138.39,94.99,679.4,0.0,NGC6946,0.5218313646765278,0.5801718811847321
2.34,137.70212998446567,2.747087155754022,6.51,151.17,86.94,641.26,0.0,NGC6946,0.5218313646765278,0.5801718811847321
2.71,144.8141629259141,2.930492678765477,6.44,166.55,80.79,529.81,0.0,NGC6946,0.5218313646765278,0.5801718811847321
2.99,147.78433853326274,2.987257670939247,6.38,170.5,76.91,471.62,0.0,NGC6946,0.5218313646765278,0.5801718811847321
3.37,156.16670768273528,3.085914895462248,7.55,177.07,72.44,404.45,0.0,NGC6946,0.5218313646765278,0.5801718811847321
3.74,153.53442599604028,3.1551443129948202,10.54,180.71,68.77,348.88,0.0,NGC6946,0.5218313646765278,0.5801718811847321
4.12,164.5716122011557,3.223903378245879,12.86,184.13,65.52,319.37,0.0,NGC6946,0.5218313646765278,0.5801718811847321
4.4,159.82938486500314,3.288513904943297,13.54,187.91,63.4,300.02,0.0,NGC6946,0.5218313646765278,0.5801718811847321
4.77,166.59351072422493,3.376624085219727,14.41,193.15,60.89,267.87,0.0,NGC6946,0.5218313646765278,0.5801718811847321
5.15,179.8469461763129,3.4637276841749145,17.51,197.95,58.6,241.97,0.0,NGC6946,0.5218313646765278,0.5801718811847321
5.52,182.5668021696599,3.570824327227429,20.8,204.45,56.6,207.99,0.0,NGC6946,0.5218313646765278,0.5801718811847321
5.89,180.541445224878,3.603794010825805,23.41,204.89,54.8,141.7,0.0,NGC6946,0.5218313646765278,0.5801718811847321
6.17,175.87261954176728,3.584886267917583,25.15,201.57,53.54,126.19,0.0,NGC6946,0.5218313646765278,0.5801718811847321
6.55,178.31073714601422,3.6043685925033015,27.66,200.86,51.96,123.94,0.0,NGC6946,0.5218313646765278,0.5801718811847321
6.92,182.27433395001518,3.640152013321985,31.15,201.34,50.55,98.46,0.0,NGC6946,0.5218313646765278,0.5801718811847321
7.3,181.86157646696375,3.634503962606714,34.05,198.33,49.22,72.51,0.0,NGC6946,0.5218313646765278,0.5801718811847321
7.58,180.3084399236865,3.6127346495957444,34.92,194.96,48.3,60.13,0.0,NGC6946,0.5218313646765278,0.5801718811847321
7.95,178.7396190393484,3.576998137696161,35.89,189.92,47.17,49.35,0.0,NGC6946,0.5218313646765278,0.5801718811847321
8.33,176.47308209984877,3.544659376852576,37.34,184.93,46.08,46.41,0.0,NGC6946,0.5218313646765278,0.5801718811847321
8.7,172.05506493581902,3.543288224186801,38.88,182.77,45.09,46.83,0.0,NGC6946,0.5218313646765278,0.5801718811847321
9.08,175.31003921846738,3.5427986556282463,39.08,181.24,44.13,41.04,0.0,NGC6946,0.5218313646765278,0.5801718811847321
9.36,180.02817142385746,3.5358833492115402,38.4,179.87,43.47,35.55,0.0,NGC6946,0.5218313646765278,0.5801718811847321
9.73,171.0928515831314,3.518136775942591,37.72,177.19,42.63,30.1,0.0,NGC6946,0.5218313646765278,0.5801718811847321
10.1,174.52170336138755,3.5037170447619257,37.43,174.69,41.85,25.97,0.0,NGC6946,0.5218313646765278,0.5801718811847321
10.48,171.50397419099957,3.487253275280597,37.14,171.99,41.08,22.33,0.0,NGC6946,0.5218313646765278,0.5801718811847321
10.76,174.15576451788067,3.47537559905213,36.66,170.15,40.54,19.9,0.0,NGC6946,0.5218313646765278,0.5801718811847321
11.13,171.49786552922075,3.456826056720776,35.89,167.51,39.86,17.13,0.0,NGC6946,0.5218313646765278,0.5801718811847321
11.51,177.24839287972773,3.4432277988527598,36.08,164.95,39.2,14.62,0.0,NGC6946,0.5218313646765278,0.5801718811847321
11.88,173.28065729992917,3.4308529003224213,36.76,162.35,38.58,12.58,0.0,NGC6946,0.5218313646765278,0.5801718811847321
12.26,166.5616085124925,3.4209853587228527,37.82,159.81,37.98,10.77,0.0,NGC6946,0.5218313646765278,0.5801718811847321
12.54,173.05111554222927,3.4151750871829365,38.79,158.0,37.55,9.59,0.0,NGC6946,0.5218313646765278,0.5801718811847321
12.91,167.762265026428,3.4080462881961235,40.14,155.62,37.01,8.27,0.0,NGC6946,0.5218313646765278,0.5801718811847321
13.29,168.21387139569586,3.4035541963353633,42.08,153.17,36.48,7.06,0.0,NGC6946,0.5218313646765278,0.5801718811847321
13.66,171.10494324625896,3.4007544364278846,44.01,150.89,35.98,6.08,0.0,NGC6946,0.5218313646765278,0.5801718811847321
14.03,168.15068946845594,3.396417379018296,45.46,148.68,35.5,5.22,0.0,NGC6946,0.5218313646765278,0.5801718811847321
14.31,172.7113005520392,3.3936256431623786,46.53,147.06,35.16,4.65,0.0,NGC6946,0.5218313646765278,0.5801718811847321
14.69,166.31938671200092,3.378724862258106,45.94,144.87,34.7,3.99,0.0,NGC6946,0.5218313646765278,0.5801718811847321
15.06,165.94888829551394,3.3605781308868052,44.59,142.8,34.27,3.42,0.0,NGC6946,0.5218313646765278,0.5801718811847321
15.44,165.17020251261772,3.3473460607505463,44.01,140.8,33.84,2.94,0.0,NGC6946,0.5218313646765278,0.5801718811847321
15.72,165.16178960377871,3.341032136797011,44.2,139.35,33.54,2.61,0.0,NGC6946,0.5218313646765278,0.5801718811847321
16.09,167.74185331234258,3.2826713731859605,33.85,137.46,33.15,2.25,0.0,NGC6946,0.5218313646765278,0.5801718811847321
16.47,165.72512176576853,3.273337189465912,33.85,135.59,32.77,1.93,0.0,NGC6946,0.5218313646765278,0.5801718811847321
16.84,168.83999668397348,3.2651359443384878,33.85,133.88,32.41,1.65,0.0,NGC6946,0.5218313646765278,0.5801718811847321
17.21,170.24213758158032,3.257122837169691,33.85,132.2,32.06,1.42,0.0,NGC6946,0.5218313646765278,0.5801718811847321
17.5,159.19185851685748,3.2508513269566306,33.85,130.89,31.79,1.26,0.0,NGC6946,0.5218313646765278,0.5801718811847321
17.87,162.4031331076936,3.243494580996181,33.85,129.3,31.46,1.09,0.0,NGC6946,0.5218313646765278,0.5801718811847321
18.24,158.03411768171313,3.2368254561634417,33.85,127.8,31.14,0.93,0.0,NGC6946,0.5218313646765278,0.5801718811847321
18.62,159.00026724368846,3.2302424585504284,33.85,126.3,30.82,0.8,0.0,NGC6946,0.5218313646765278,0.5801718811847321
18.9,159.23748583263128,3.2253950164229033,33.85,125.2,30.59,0.71,0.0,NGC6946,0.5218313646765278,0.5801718811847321
19.27,157.6131950438193,3.2203521196714293,33.85,123.92,30.3,0.61,0.0,NGC6946,0.5218313646765278,0.5801718811847321
19.65,157.42832144853807,3.216228628185151,33.85,122.75,30.0,0.52,0.0,NGC6946,0.5218313646765278,0.5801718811847321
20.02,159.9347697409725,3.2079525436009693,33.85,121.08,29.72,0.0,0.0,NGC6946,0.5218313646765278,0.5801718811847321
20.4,156.13149807137057,3.2005124093623194,33.85,119.5,29.44,0.0,0.0,NGC6946,0.5218313646765278,0.5801718811847321
2.67,233.65542206132946,4.595705098040467,-12.02,317.9,136.84,2029.41,0.0,NGC7331,0.3886725479359353,0.6085036993954123
3.21,237.43925553465579,4.83757921951812,-12.52,344.05,124.77,1695.43,0.0,NGC7331,0.3886725479359353,0.6085036993954123
3.74,267.3349477950297,5.062244456992427,-12.91,365.51,115.63,1209.56,0.0,NGC7331,0.3886725479359353,0.6085036993954123
4.27,252.81930041488877,5.10244933412291,-12.71,368.89,108.22,879.42,0.0,NGC7331,0.3886725479359353,0.6085036993954123
4.81,255.57088654698686,5.104066074881701,-11.52,367.77,101.96,718.98,0.0,NGC7331,0.3886725479359353,0.6085036993954123
5.35,251.5594581356544,5.164997851405162,-9.56,371.23,96.68,558.39,0.0,NGC7331,0.3886725479359353,0.6085036993954123
5.88,264.91746440830326,5.123525205647768,-6.26,365.05,92.22,415.53,0.0,NGC7331,0.3886725479359353,0.6085036993954123
6.41,260.7222612268741,5.10025054538109,4.8,360.1,88.33,334.62,0.0,NGC7331,0.3886725479359353,0.6085036993954123
7.48,252.09886613075795,5.012213209626135,12.22,345.54,81.76,196.95,0.0,NGC7331,0.3886725479359353,0.6085036993954123
8.55,236.57182117711486,4.8624105623130145,16.59,324.23,76.48,125.71,0.0,NGC7331,0.3886725479359353,0.6085036993954123
9.62,241.53962817299126,4.8105242011861735,22.45,311.29,72.1,108.76,0.0,NGC7331,0.3886725479359353,0.6085036993954123
10.66,233.50370337408185,4.777220535935012,28.21,299.93,68.49,79.7,0.0,NGC7331,0.3886725479359353,0.6085036993954123
11.74,244.44066086589265,4.749892608187529,33.77,288.64,65.26,68.87,0.0,NGC7331,0.3886725479359353,0.6085036993954123
12.83,241.47325829872094,4.752550391186128,38.94,280.42,62.43,55.08,0.0,NGC7331,0.3886725479359353,0.6085036993954123
13.91,238.02097604137083,4.75135023486873,43.31,272.13,59.96,43.42,0.0,NGC7331,0.3886725479359353,0.6085036993954123
15.0,225.51578790936236,4.741349950809048,45.59,263.74,57.74,35.37,0.0,NGC7331,0.3886725479359353,0.6085036993954123
16.08,232.18590327219945,4.736884626050435,47.38,256.44,55.77,30.67,0.0,NGC7331,0.3886725479359353,0.6085036993954123
17.07,240.41932570416327,4.743143519003851,49.66,250.86,54.12,27.32,0.0,NGC7331,0.3886725479359353,0.6085036993954123
18.15,244.04804919561084,4.7653643302857605,53.93,245.89,52.49,23.83,0.0,NGC7331,0.3886725479359353,0.6085036993954123
19.24,244.9755492229545,4.793181930493237,57.71,242.0,50.98,19.98,0.0,NGC7331,0.3886725479359353,0.6085036993954123
20.32,232.7706380381584,4.808517198803092,60.09,237.62,49.61,14.17,0.0,NGC7331,0.3886725479359353,0.6085036993954123
21.41,241.58515974134917,4.802737662404677,61.78,231.06,48.33,9.38,0.0,NGC7331,0.3886725479359353,0.6085036993954123
22.49,244.7157235808297,4.79688821219163,63.67,224.49,47.15,7.57,0.0,NGC7331,0.3886725479359353,0.6085036993954123
23.48,231.76671174859473,4.7943469564027685,64.56,219.56,46.15,6.48,0.0,NGC7331,0.3886725479359353,0.6085036993954123
24.57,238.87815633618365,4.778318532569651,62.97,214.35,45.11,5.34,0.0,NGC7331,0.3886725479359353,0.6085036993954123
25.65,239.59204208246604,4.765739610357046,61.48,209.72,44.15,4.39,0.0,NGC7331,0.3886725479359353,0.6085036993954123
26.74,236.44180207208223,4.75745351205124,60.79,205.21,43.24,3.53,0.0,NGC7331,0.3886725479359353,0.6085036993954123
27.82,228.52075252077915,4.746230803436696,59.4,200.95,42.4,2.83,0.0,NGC7331,0.3886725479359353,0.6085036993954123
28.91,235.06591941231773,4.732143391430088,57.31,196.85,41.59,2.28,0.0,NGC7331,0.3886725479359353,0.6085036993954123
29.89,234.39633224444432,4.718816530384326,55.13,193.34,40.9,1.87,0.0,NGC7331,0.3886725479359353,0.6085036993954123
30.98,234.5884635052804,4.705704971108896,52.84,189.65,40.18,1.51,0.0,NGC7331,0.3886725479359353,0.6085036993954123
32.06,232.25018882911834,4.697946953916258,51.55,186.2,39.49,1.22,0.0,NGC7331,0.3886725479359353,0.6085036993954123
33.15,232.69207047547062,4.695444186297347,51.35,182.89,38.84,0.98,0.0,NGC7331,0.3886725479359353,0.6085036993954123
34.23,234.4482742713226,4.692692072554458,50.86,179.88,38.22,0.79,0.0,NGC7331,0.3886725479359353,0.6085036993954123
35.32,236.4345820105109,4.687214051379981,49.27,177.27,37.63,0.0,0.0,NGC7331,0.3886725479359353,0.6085036993954123
36.31,232.37561776114822,4.675982237940394,47.97,173.78,37.11,0.0,0.0,NGC7331,0.3886725479359353,0.6085036993954123
0.11,23.29356191773734,0.4697196413086567,0.65,27.23,0.0,1208.98,0.0,NGC7793,0.7332075256267635,0.6934541634506007
0.14,25.90347220779645,0.5171142922932814,0.65,29.91,0.0,1005.64,0.0,NGC7793,0.7332075256267635,0.6934541634506007
0.17,26.928236612404973,0.5600821465504665,0.65,32.32,0.0,927.7,0.0,NGC7793,0.7332075256267635,0.6934541634506007
0.21,31.24663263690462,0.619026703096726,0.65,35.62,0.0,855.59,0.0,NGC7793,0.7332075256267635,0.6934541634506007
0.24,33.07161355575049,0.661439720211079,0.74,37.98,0.0,779.54,0.0,NGC7793,0.7332075256267635,0.6934541634506007
0.28,35.55089073381023,0.7104538063350425,0.9,40.67,0.0,719.48,0.0,NGC7793,0.7332075256267635,0.6934541634506007
0.32,38.57331662271897,0.7569223078673446,1.05,43.2,0.0,673.21,0.0,NGC7793,0.7332075256267635,0.6934541634506007
0.35,38.001535844949686,0.7909211801727004,1.21,45.04,0.0,639.89,0.0,NGC7793,0.7332075256267635,0.6934541634506007
0.39,40.03390987742471,0.8335853786234164,1.36,47.33,0.0,592.88,0.0,NGC7793,0.7332075256267635,0.6934541634506007
0.42,43.38939316522953,0.8630616712179742,1.52,48.89,0.0,570.71,0.0,NGC7793,0.7332075256267635,0.6934541634506007
0.46,45.13855582257969,0.9028996325692055,1.67,51.0,0.0,547.08,0.0,NGC7793,0.7332075256267635,0.6934541634506007
0.49,46.81637821363855,0.9331515467176662,1.83,52.6,0.0,532.24,0.0,NGC7793,0.7332075256267635,0.6934541634506007
0.53,48.279291847873886,0.9745935583697037,1.99,54.8,0.0,510.29,0.0,NGC7793,0.7332075256267635,0.6934541634506007
0.56,50.769985599346484,1.0020849358068544,2.12,56.23,0.0,470.53,0.0,NGC7793,0.7332075256267635,0.6934541634506007
0.6,52.43141507713035,1.0294266362039375,2.23,57.57,0.0,435.19,0.0,NGC7793,0.7332075256267635,0.6934541634506007
0.63,52.97206350906947,1.0492845671450932,2.35,58.53,0.0,427.73,0.0,NGC7793,0.7332075256267635,0.6934541634506007
0.66,53.26162568642993,1.0708185125658713,2.47,59.59,0.0,418.4,0.0,NGC7793,0.7332075256267635,0.6934541634506007
0.7,52.71912140879866,1.1007846715828487,2.59,61.08,0.0,407.7,0.0,NGC7793,0.7332075256267635,0.6934541634506007
0.87,61.28551535174003,1.2071388094280233,3.18,66.09,0.0,332.63,0.0,NGC7793,0.7332075256267635,0.6934541634506007
1.05,66.20181148353821,1.292455627863268,3.96,69.65,0.0,278.38,0.0,NGC7793,0.7332075256267635,0.6934541634506007
1.22,69.07031187173118,1.3638249406749123,5.5,72.34,0.0,246.3,0.0,NGC7793,0.7332075256267635,0.6934541634506007
1.4,70.8973967123386,1.4433404033654518,7.05,75.45,0.0,231.32,0.0,NGC7793,0.7332075256267635,0.6934541634506007
1.57,77.34661930936592,1.5263632856952827,8.58,78.94,0.0,213.33,0.0,NGC7793,0.7332075256267635,0.6934541634506007
1.75,82.08726624900208,1.6139679771395021,10.09,82.71,0.0,201.89,0.0,NGC7793,0.7332075256267635,0.6934541634506007
1.92,88.40297892826305,1.7146045111545156,11.55,87.55,0.0,189.35,0.0,NGC7793,0.7332075256267635,0.6934541634506007
2.1,89.16162048234244,1.8150358276759735,13.06,92.38,0.0,166.62,0.0,NGC7793,0.7332075256267635,0.6934541634506007
2.27,94.30720812496378,1.894725548236296,14.78,95.96,0.0,136.43,0.0,NGC7793,0.7332075256267635,0.6934541634506007
2.45,97.86822344141723,1.9285415646142505,16.4,96.45,0.0,101.1,0.0,NGC7793,0.7332075256267635,0.6934541634506007
2.62,97.46902651530303,1.947144815846497,18.13,95.98,0.0,91.89,0.0,NGC7793,0.7332075256267635,0.6934541634506007
2.79,96.67211387797744,1.9776356147425793,20.29,96.23,0.0,81.24,0.0,NGC7793,0.7332075256267635,0.6934541634506007
2.97,101.37117776213884,2.010749763303195,22.34,96.64,0.0,70.11,0.0,NGC7793,0.7332075256267635,0.6934541634506007
3.16,103.00842375923277,2.036598447483728,24.5,96.45,0.0,55.69,0.0,NGC7793,0.7332075256267635,0.6934541634506007
3.33,102.57634842534529,2.047924141727455,26.22,95.51,0.0,46.58,0.0,NGC7793,0.7332075256267635,0.6934541634506007
3.51,103.33306873183214,2.057624906332231,27.95,94.38,0.0,39.61,0.0,NGC7793,0.7332075256267635,0.6934541634506007
3.68,102.82516312014693,2.067199195037261,29.68,93.3,0.0,34.08,0.0,NGC7793,0.7332075256267635,0.6934541634506007
3.85,106.4591480681753,2.068040157308232,29.78,92.28,0.0,29.83,0.0,NGC7793,0.7332075256267635,0.6934541634506007
4.03,101.56120515993132,2.068485477227873,30.0,91.15,0.0,24.84,0.0,NGC7793,0.7332075256267635,0.6934541634506007
4.2,102.0169547606111,2.0645906341328994,30.11,89.82,0.0,20.34,0.0,NGC7793,0.7332075256267635,0.6934541634506007
4.38,103.01016702562535,2.059750792108706,30.65,88.18,0.0,17.27,0.0,NGC7793,0.7332075256267635,0.6934541634506007
4.73,104.66911286282667,2.057218251889374,31.83,85.52,0.0,14.11,0.0,NGC7793,0.7332075256267635,0.6934541634506007
5.25,99.93999351604847,2.060506822991864,33.35,82.4,0.0,8.84,0.0,NGC7793,0.7332075256267635,0.6934541634506007
5.78,99.4064623268105,2.0416321252960525,34.64,77.56,0.0,3.77,0.0,NGC7793,0.7332075256267635,0.6934541634506007
6.3,97.35190258869629,2.0297600501343207,34.75,74.17,0.0,4.92,0.0,NGC7793,0.7332075256267635,0.6934541634506007
6.82,101.20994037029497,2.0228760396503835,33.99,71.94,0.0,2.59,0.0,NGC7793,0.7332075256267635,0.6934541634506007
7.35,98.01241882959478,2.005094554682917,32.7,69.09,0.0,1.7,0.0,NGC7793,0.7332075256267635,0.6934541634506007
7.87,98.74420594604999,1.9901906798186175,30.97,66.92,0.0,0.0,0.0,NGC7793,0.7332075256267635,0.6934541634506007
0.63,267.53771959641415,5.280900937862663,-0.69,39.69,345.22,482.94,6648.99,NGC7814,0.4998375795534724,0.5671963604640454
1.72,244.6053521069846,4.955692815179984,-2.33,81.63,298.99,314.38,709.44,NGC7814,0.4998375795534724,0.5671963604640454
2.79,237.39764820253342,4.72609176279925,-3.94,104.82,255.24,206.27,199.44,NGC7814,0.4998375795534724,0.5671963604640454
3.91,231.22142687835677,4.6522806164874,-5.06,118.95,225.3,132.93,74.66,NGC7814,0.4998375795534724,0.5671963604640454
5.03,232.97519471354673,4.5977002906337745,-3.48,122.96,203.41,76.78,26.96,NGC7814,0.4998375795534724,0.5671963604640454
6.14,228.76077700469196,4.532148520741954,1.4,120.03,186.27,47.7,9.82,NGC7814,0.4998375795534724,0.5671963604640454
7.26,220.6087062840072,4.47408959265742,-1.38,115.88,172.25,31.38,3.55,NGC7814,0.4998375795534724,0.5671963604640454
8.37,221.1493715782417,4.43795681553394,5.96,113.5,160.83,22.99,1.29,NGC7814,0.4998375795534724,0.5671963604640454
9.5,224.8627957465536,4.405295943804064,11.22,109.97,151.12,14.94,0.47,NGC7814,0.4998375795534724,0.5671963604640454
10.65,220.61178067381712,4.37779316202242,16.09,105.99,142.79,9.9,0.16,NGC7814,0.4998375795534724,0.5671963604640454
11.74,211.57291626593977,4.353080079424975,18.57,102.02,136.04,6.36,0.06,NGC7814,0.4998375795534724,0.5671963604640454
12.82,219.19699974455528,4.327200183005456,19.07,97.84,130.19,4.05,0.02,NGC7814,0.4998375795534724,0.5671963604640454
14.01,210.25683733860268,4.2983780772077855,17.78,93.27,124.54,2.46,0.01,NGC7814,0.4998375795534724,0.5671963604640454
15.09,220.13647363770485,4.281768396307491,20.16,89.43,120.01,1.62,0.0,NGC7814,0.4998375795534724,0.5671963604640454
16.18,217.8704447833859,4.269951841134069,23.24,85.93,115.89,1.06,0.0,NGC7814,0.4998375795534724,0.5671963604640454
17.36,213.91007210016457,4.253540648896419,23.44,82.48,111.88,0.66,0.0,NGC7814,0.4998375795534724,0.5671963604640454
18.44,212.6751077776607,4.240168281243058,23.34,79.67,108.55,0.43,0.0,NGC7814,0.4998375795534724,0.5671963604640454
19.53,210.52110940261426,4.228098366858893,22.64,77.35,105.49,0.0,0.0,NGC7814,0.4998375795534724,0.5671963604640454
0.33,9.717536750698363,0.19174861446275235,5.04,10.8,0.0,44.45,0.0,PGC51017,0.5702740977004943,0.7018411093834087
0.99,18.338516285492698,0.36951045390376464,10.8,19.85,0.0,13.79,0.0,PGC51017,0.5702740977004943,0.7018411093834087
1.65,19.646825617182845,0.39109391349147216,12.3,20.13,0.0,4.14,0.0,PGC51017,0.5702740977004943,0.7018411093834087
2.31,19.062826249511666,0.3747218675069206,12.7,18.24,0.0,1.17,0.0,PGC51017,0.5702740977004943,0.7018411093834087
2.97,17.873790988769088,0.3615381092859966,13.3,16.21,0.0,0.34,0.0,PGC51017,0.5702740977004943,0.7018411093834087
3.63,17.71207294096666,0.35866155170481934,14.2,14.5,0.0,0.0,0.0,PGC51017,0.5702740977004943,0.7018411093834087
1.25,38.047357772475856,0.7795689605766571,1.71,29.4,0.0,81.19,0.0,UGC00128,0.5553068915852956,0.6952579465566151
3.75,79.16356500222078,1.617711496016507,4.27,49.15,0.0,28.11,0.0,UGC00128,0.5553068915852956,0.6952579465566151
6.25,94.19022170734057,1.9553058760716808,7.23,50.52,0.0,15.91,0.0,UGC00128,0.5553068915852956,0.6952579465566151
8.76,108.71085123325726,2.1429374754128143,11.57,51.47,0.0,10.69,0.0,UGC00128,0.5553068915852956,0.6952579465566151
11.25,117.26778185919306,2.2634672603291097,13.37,53.63,0.0,8.58,0.0,UGC00128,0.5553068915852956,0.6952579465566151
13.74,121.41926142211713,2.361078945272051,16.66,57.25,0.0,6.03,0.0,UGC00128,0.5553068915852956,0.6952579465566151
16.22,117.76723250613728,2.4345193326028842,23.15,57.75,0.0,3.5,0.0,UGC00128,0.5553068915852956,0.6952579465566151
18.71,126.28684904029247,2.489644373709905,30.33,55.23,0.0,2.13,0.0,UGC00128,0.5553068915852956,0.6952579465566151
21.3,130.28960724147717,2.5337275442368354,35.52,52.6,0.0,1.35,0.0,UGC00128,0.5553068915852956,0.6952579465566151
23.79,127.33781682957132,2.570238549032977,39.51,50.52,0.0,0.8,0.0,UGC00128,0.5553068915852956,0.6952579465566151
26.28,129.88805359117256,2.5925010204737577,42.0,47.75,0.0,0.59,0.0,UGC00128,0.5553068915852956,0.6952579465566151
28.77,125.71715995645118,2.6195382521866764,44.9,45.88,0.0,0.38,0.0,UGC00128,0.5553068915852956,0.6952579465566151
31.25,132.01147594452837,2.6262193650963304,45.1,43.92,0.0,0.25,0.0,UGC00128,0.5553068915852956,0.6952579465566151
33.74,128.04264128932056,2.616509099995505,43.0,42.1,0.0,0.17,0.0,UGC00128,0.5553068915852956,0.6952579465566151
36.23,131.30781600468876,2.6157125636040455,42.3,40.43,0.0,0.11,0.0,UGC00128,0.5553068915852956,0.6952579465566151
38.82,126.8967384945328,2.6197334812152415,42.4,38.83,0.0,0.07,0.0,UGC00128,0.5553068915852956,0.6952579465566151
41.31,132.32801165986803,2.6181347139521756,41.7,37.43,0.0,0.05,0.0,UGC00128,0.5553068915852956,0.6952579465566151
43.8,133.2514429015854,2.611518188311067,40.21,36.18,0.0,0.03,0.0,UGC00128,0.5553068915852956,0.6952579465566151
46.28,128.23212708581494,2.6054533130242925,38.81,35.02,0.0,0.02,0.0,UGC00128,0.5553068915852956,0.6952579465566151
48.77,126.93781399209577,2.5978268397766384,37.11,33.97,0.0,0.01,0.0,UGC00128,0.5553068915852956,0.6952579465566151
51.26,124.02369227152279,2.592252988956648,35.72,33.04,0.0,0.01,0.0,UGC00128,0.5553068915852956,0.6952579465566151
53.75,128.74307043681833,2.5886544604022714,34.72,32.1,0.0,0.0,0.0,UGC00128,0.5553068915852956,0.6952579465566151
0.62,29.4370612301872,0.5956699856130674,1.81,21.8,0.0,93.29,0.0,UGC00191,0.4990289824961008,0.6977757021814953
0.87,37.51678185738318,0.7743564756643193,2.95,28.35,0.0,79.29,0.0,UGC00191,0.4990289824961008,0.6977757021814953
1.12,45.684710173576626,0.9054901232814938,4.13,31.91,0.0,60.27,0.0,UGC00191,0.4990289824961008,0.6977757021814953
1.37,49.9244136310692,1.0075556768748495,5.34,34.28,0.0,48.3,0.0,UGC00191,0.4990289824961008,0.6977757021814953
1.62,53.15900691778442,1.0865571094304065,6.6,35.59,0.0,40.48,0.0,UGC00191,0.4990289824961008,0.6977757021814953
2.3,61.855573317950316,1.2509867206610312,10.14,39.66,0.0,30.93,0.0,UGC00191,0.4990289824961008,0.6977757021814953
4.97,78.05157517651384,1.52828630247771,23.98,41.54,0.0,5.25,0.0,UGC00191,0.4990289824961008,0.6977757021814953
7.45,82.7277182427398,1.6348402531396753,33.08,37.03,0.0,1.18,0.0,UGC00191,0.4990289824961008,0.6977757021814953
9.98,82.38668424821427,1.6520298235930824,33.72,31.94,0.0,0.0,0.0,UGC00191,0.4990289824961008,0.6977757021814953
0.91,29.319004641593004,0.5792082778013955,0.8,7.82,0.0,8.65,0.0,UGC00731,0.5052015363214111,0.7093611066550523
1.81,43.36392107911622,0.8878937510133743,5.58,11.42,0.0,3.94,0.0,UGC00731,0.5052015363214111,0.7093611066550523
2.73,52.42282996340219,1.0477782655081618,7.79,12.3,0.0,2.74,0.0,UGC00731,0.5052015363214111,0.7093611066550523
3.64,58.24185778173056,1.1614151080270765,14.0,13.66,0.0,2.16,0.0,UGC00731,0.5052015363214111,0.7093611066550523
4.55,60.86028149597663,1.2287518797796713,16.12,14.46,0.0,1.44,0.0,UGC00731,0.5052015363214111,0.7093611066550523
5.45,64.50503536954159,1.2789620139835909,18.25,14.91,0.0,0.97,0.0,UGC00731,0.5052015363214111,0.7093611066550523
6.36,65.85864588925756,1.338058225859612,23.38,14.47,0.0,0.68,0.0,UGC00731,0.5052015363214111,0.7093611066550523
7.28,71.25489631824614,1.4107137051721166,30.0,14.77,0.0,0.58,0.0,UGC00731,0.5052015363214111,0.7093611066550523
8.19,73.72429402705488,1.4583893810957818,33.62,14.75,0.0,0.24,0.0,UGC00731,0.5052015363214111,0.7093611066550523
9.09,69.69943193387392,1.4803574244302795,34.88,13.66,0.0,0.15,0.0,UGC00731,0.5052015363214111,0.7093611066550523
10.0,76.8052822783914,1.5003872554159188,36.0,13.17,0.0,0.13,0.0,UGC00731,0.5052015363214111,0.7093611066550523
10.91,70.71103622628414,1.5060164181221842,35.75,12.83,0.0,0.0,0.0,UGC00731,0.5052015363214111,0.7093611066550523
1.48,26.079042161881222,0.5280873977737643,9.7,18.56,0.0,11.7,0.0,UGC00891,0.4920367798374556,0.6922785151477107
2.97,44.16252158889379,0.8655016240015384,18.44,19.59,0.0,3.03,0.0,UGC00891,0.4920367798374556,0.6922785151477107
