Rad_kpc,Vobs_km/s,errV_km/s,Vgas_km/s,Vdisk_km/s,Vbul_km/s,SBdisk_L/pc^2,SBbul_L/pc^2,galaxy,upsilon_disk,upsilon_bulge
32.01,109.47342245513414,10.0,43.71,33.76,0.0,0.04,0.0,UGC01230,0.5305190979582621,0.706203199631096
36.54,107.90260114643888,10.0,39.61,31.2,0.0,0.0,0.0,UGC01230,0.5305190979582621,0.706203199631096
0.08,0.0,4.0,-5.85,1.5,0.0,25.4,0.0,UGC01281,0.5000294544549945,0.700372429127028
0.23,0.0,4.0,-5.85,3.55,0.0,21.88,0.0,UGC01281,0.5000294544549945,0.700372429127028
0.38,5.227124837939993,4.0,-0.98,5.31,0.0,22.81,0.0,UGC01281,0.5000294544549945,0.700372429127028
0.54,7.540208338653959,4.0,-2.22,8.22,0.0,20.9,0.0,UGC01281,0.5000294544549945,0.700372429127028
0.69,9.200576421637495,4.0,-3.47,10.22,0.0,20.6,0.0,UGC01281,0.5000294544549945,0.700372429127028
0.84,10.815722830915572,5.78,-4.43,12.07,0.0,18.77,0.0,UGC01281,0.5000294544549945,0.700372429127028
1.0,12.53068810131634,4.74,-5.15,13.91,0.0,17.42,0.0,UGC01281,0.5000294544549945,0.700372429127028
1.15,13.949990646414339,4.0,-5.85,15.41,0.0,15.5,0.0,UGC01281,0.5000294544549945,0.700372429127028
1.3,16.477726776804747,7.13,-1.76,16.74,0.0,13.82,0.0,UGC01281,0.5000294544549945,0.700372429127028
1.46,18.060290714430238,4.38,2.33,17.86,0.0,11.93,0.0,UGC01281,0.5000294544549945,0.700372429127028
1.61,19.81372830682597,4.94,5.46,18.77,0.0,9.92,0.0,UGC01281,0.5000294544549945,0.700372429127028
1.76,21.300251826447546,4.0,7.63,19.16,0.0,8.28,0.0,UGC01281,0.5000294544549945,0.700372429127028
1.92,22.912347808207386,7.09,9.79,19.52,0.0,7.06,0.0,UGC01281,0.5000294544549945,0.700372429127028
2.07,24.149344737954685,4.0,11.26,19.66,0.0,6.14,0.0,UGC01281,0.5000294544549945,0.700372429127028
2.22,25.403512121351635,4.37,12.73,19.81,0.0,5.37,0.0,UGC01281,0.5000294544549945,0.700372429127028
2.38,26.50716090999742,4.58,13.9,19.88,0.0,4.87,0.0,UGC01281,0.5000294544549945,0.700372429127028
2.53,27.388448371789917,5.91,14.68,20.02,0.0,4.22,0.0,UGC01281,0.5000294544549945,0.700372429127028
2.68,28.18796869385761,7.72,15.47,19.97,0.0,3.59,0.0,UGC01281,0.5000294544549945,0.700372429127028
2.76,28.527494397620362,9.73,15.76,19.92,0.0,3.33,0.0,UGC01281,0.5000294544549945,0.700372429127028
3.07,29.73392239255131,4.0,16.84,19.61,0.0,2.64,0.0,UGC01281,0.5000294544549945,0.700372429127028
3.46,31.241864765255976,4.0,18.3,19.28,0.0,2.1,0.0,UGC01281,0.5000294544549945,0.700372429127028
3.83,31.893253136907955,4.0,18.5,18.95,0.0,1.62,0.0,UGC01281,0.5000294544549945,0.700372429127028
4.23,32.212966731522926,4.0,18.21,18.54,0.0,1.37,0.0,UGC01281,0.5000294544549945,0.700372429127028
4.62,33.45832575500675,4.0,19.58,18.33,0.0,1.19,0.0,UGC01281,0.5000294544549945,0.700372429127028
4.99,34.377803405660195,4.0,20.46,18.23,0.0,0.96,0.0,UGC01281,0.5000294544549945,0.700372429127028
0.76,13.634349263041253,8.69,0.58,17.55,0.0,56.36,0.0,UGC02023,0.5313193739138367,0.6993770784428444
1.51,26.023218287874656,8.69,10.02,30.38,0.0,35.19,0.0,UGC02023,0.5313193739138367,0.6993770784428444
2.27,32.27905292866437,8.69,14.0,35.0,0.0,20.05,0.0,UGC02023,0.5313193739138367,0.6993770784428444
3.03,35.90354632192089,8.69,14.92,36.8,0.0,12.78,0.0,UGC02023,0.5313193739138367,0.6993770784428444
3.78,40.34777437430844,8.69,19.48,36.55,0.0,6.61,0.0,UGC02023,0.5313193739138367,0.6993770784428444
1.02,56.42374298264892,3.4,4.05,24.58,0.0,54.4,0.0,UGC02259,0.4910665761567993,0.6976813030153157
2.04,72.2680011206692,3.0,7.98,36.06,0.0,30.79,0.0,UGC02259,0.4910665761567993,0.6976813030153157
3.05,79.22262004833188,1.5,14.47,40.35,0.0,17.94,0.0,UGC02259,0.4910665761567993,0.6976813030153157
4.07,83.23481944128798,1.5,19.07,42.21,0.0,8.16,0.0,UGC02259,0.4910665761567993,0.6976813030153157
5.09,84.82907893474169,1.5,21.9,39.32,0.0,4.45,0.0,UGC02259,0.4910665761567993,0.6976813030153157
6.11,86.33280669674211,1.5,24.6,37.93,0.0,2.49,0.0,UGC02259,0.4910665761567993,0.6976813030153157
7.13,87.33824158627007,2.3,26.68,36.09,0.0,1.32,0.0,UGC02259,0.4910665761567993,0.6976813030153157
8.14,87.13225352401108,3.0,25.72,33.53,0.0,0.0,0.0,UGC02259,0.4910665761567993,0.6976813030153157
0.5,20.055081912441874,3.64,2.1,41.15,0.0,372.13,0.0,UGC02455,0.2349159455856833,0.6951672235761364
1.0,31.897741470510756,3.64,6.14,64.58,0.0,276.29,0.0,UGC02455,0.2349159455856833,0.6951672235761364
1.51,39.37479107731802,3.64,11.02,77.99,0.0,109.97,0.0,UGC02455,0.2349159455856833,0.6951672235761364
2.01,40.071439623302226,3.64,15.45,76.28,0.0,69.15,0.0,UGC02455,0.2349159455856833,0.6951672235761364
2.52,41.3174541616412,3.64,19.59,75.05,0.0,43.54,0.0,UGC02455,0.2349159455856833,0.6951672235761364
3.02,42.816978474546126,3.64,23.74,73.51,0.0,23.55,0.0,UGC02455,0.2349159455856833,0.6951672235761364
3.52,43.313040457651354,3.64,27.22,69.5,0.0,12.11,0.0,UGC02455,0.2349159455856833,0.6951672235761364
4.03,43.431964458293685,3.64,29.76,65.25,0.0,7.01,0.0,UGC02455,0.2349159455856833,0.6951672235761364
9.93,380.34119345212747,10.3,-13.26,255.96,207.88,296.2,20.38,UGC02487,0.6627268411376116,0.6289457435957193
10.05,380.8612957746107,19.7,-13.37,257.66,206.72,291.07,19.35,UGC02487,0.6627268411376116,0.6289457435957193
10.35,382.23726042001124,10.8,-13.47,261.62,204.38,276.87,17.03,UGC02487,0.6627268411376116,0.6289457435957193
15.07,381.6060953216021,10.7,-11.85,272.35,172.87,136.01,2.35,UGC02487,0.6627268411376116,0.6289457435957193
20.09,377.48713176071794,6.67,13.97,269.96,151.39,75.01,0.29,UGC02487,0.6627268411376116,0.6289457435957193
25.12,372.0831351710266,6.19,27.34,262.34,134.72,44.66,0.03,UGC02487,0.6627268411376116,0.6289457435957193
30.14,366.98120937713725,3.82,34.12,253.37,123.32,22.26,0.0,UGC02487,0.6627268411376116,0.6289457435957193
35.17,357.94926234866944,2.21,36.15,235.34,114.11,10.73,0.0,UGC02487,0.6627268411376116,0.6289457435957193
40.19,350.18101764031485,4.0,36.15,219.18,106.71,6.11,0.0,UGC02487,0.6627268411376116,0.6289457435957193
45.21,344.2641652648229,3.0,35.84,206.41,100.63,3.48,0.0,UGC02487,0.6627268411376116,0.6289457435957193
50.24,339.13679628594264,3.08,37.87,194.11,95.47,1.63,0.0,UGC02487,0.6627268411376116,0.6289457435957193
55.26,335.0714295544612,2.19,41.62,183.23,91.03,1.27,0.0,UGC02487,0.6627268411376116,0.6289457435957193
60.28,332.11788231960446,1.61,44.55,174.98,87.16,0.47,0.0,UGC02487,0.6627268411376116,0.6289457435957193
65.31,329.0220126929744,2.2,46.17,166.27,83.74,0.25,0.0,UGC02487,0.6627268411376116,0.6289457435957193
70.33,326.43607328483404,3.53,46.48,159.17,80.69,0.13,0.0,UGC02487,0.6627268411376116,0.6289457435957193
75.35,323.97888478163975,13.4,44.86,152.96,77.96,0.07,0.0,UGC02487,0.6627268411376116,0.6289457435957193
80.38,321.7296782949482,15.3,42.32,147.51,75.48,0.0,0.0,UGC02487,0.6627268411376116,0.6289457435957193
1.7,271.9055395386247,10.0,0.0,92.31,265.84,879.93,1173.44,UGC02885,0.5024119386037251,0.9746158317488776
3.41,262.9910414061612,10.0,0.0,152.76,236.42,657.78,159.82,UGC02885,0.5024119386037251,0.9746158317488776
6.82,253.9932602487642,10.0,0.0,220.93,175.44,363.12,0.01,UGC02885,0.5024119386037251,0.9746158317488776
13.67,265.68261119112435,10.0,0.0,244.9,123.9,125.25,0.0,UGC02885,0.5024119386037251,0.9746158317488776
19.49,274.1155406661705,10.0,0.0,240.52,103.77,61.48,0.0,UGC02885,0.5024119386037251,0.9746158317488776
23.36,281.00833703672447,10.0,28.79,238.85,94.78,47.36,0.0,UGC02885,0.5024119386037251,0.9746158317488776
27.24,285.1399344194596,10.0,40.2,232.97,87.77,30.75,0.0,UGC02885,0.5024119386037251,0.9746158317488776
31.22,286.6511748296003,10.0,45.05,223.71,81.99,18.49,0.0,UGC02885,0.5024119386037251,0.9746158317488776
35.1,287.80574948890217,10.0,50.3,214.74,77.32,13.99,0.0,UGC02885,0.5024119386037251,0.9746158317488776
38.97,289.9157268002482,10.0,59.7,206.96,73.38,9.86,0.0,UGC02885,0.5024119386037251,0.9746158317488776
42.85,291.38260622324594,10.0,67.17,198.69,69.98,6.64,0.0,UGC02885,0.5024119386037251,0.9746158317488776
46.73,290.0625844202975,10.0,65.05,189.07,67.02,5.23,0.0,UGC02885,0.5024119386037251,0.9746158317488776
50.71,292.0900747118308,10.0,71.21,184.25,64.33,4.79,0.0,UGC02885,0.5024119386037251,0.9746158317488776
54.58,294.7588810396656,10.0,79.19,180.41,62.01,3.46,0.0,UGC02885,0.5024119386037251,0.9746158317488776
58.46,295.82739343741923,10.0,83.33,174.83,59.92,1.94,0.0,UGC02885,0.5024119386037251,0.9746158317488776
62.34,295.2999708031474,10.0,83.33,168.07,58.02,1.38,0.0,UGC02885,0.5024119386037251,0.9746158317488776
66.21,294.9673949610371,10.0,82.83,162.78,56.3,1.0,0.0,UGC02885,0.5024119386037251,0.9746158317488776
70.19,295.77848376861994,10.0,85.86,158.17,54.68,0.71,0.0,UGC02885,0.5024119386037251,0.9746158317488776
74.07,295.5845612805975,10.0,86.26,152.97,53.23,0.0,0.0,UGC02885,0.5024119386037251,0.9746158317488776
0.37,165.71529421546478,47.6,-2.62,11.2,123.59,213.07,8848.49,UGC02916,0.9565518987836524,0.2303592162485665
0.74,183.4087691033803,40.7,-3.79,21.14,191.42,200.63,5187.42,UGC02916,0.9565518987836524,0.2303592162485665
1.11,192.31615069302637,14.1,-4.87,30.05,218.87,188.92,3807.55,UGC02916,0.9565518987836524,0.2303592162485665
1.48,199.75344447995116,7.89,-5.72,38.06,240.05,177.89,2861.06,UGC02916,0.9565518987836524,0.2303592162485665
1.84,206.6633835928523,1.48,-6.31,45.23,258.74,167.77,2139.16,UGC02916,0.9565518987836524,0.2303592162485665
2.21,212.65543465324035,1.5,-6.65,51.92,273.65,157.98,1447.96,UGC02916,0.9565518987836524,0.2303592162485665
2.6,216.31520582218474,2.64,-6.69,58.41,280.2,148.27,808.78,UGC02916,0.9565518987836524,0.2303592162485665
2.96,216.463936563539,4.5,-6.41,63.99,275.3,139.85,573.6,UGC02916,0.9565518987836524,0.2303592162485665
3.17,217.26690304089706,8.68,-6.08,66.97,274.94,135.15,462.34,UGC02916,0.9565518987836524,0.2303592162485665
3.33,217.44989973946107,3.0,-5.72,69.15,273.2,131.68,390.24,UGC02916,0.9565518987836524,0.2303592162485665
3.7,217.75734848628952,1.6,-4.34,74.09,268.56,123.99,254.51,UGC02916,0.9565518987836524,0.2303592162485665
4.07,217.75402454884178,1.73,0.84,78.64,262.81,116.75,150.84,UGC02916,0.9565518987836524,0.2303592162485665
4.44,217.51235810931377,3.45,5.14,83.02,255.92,109.94,84.07,UGC02916,0.9565518987836524,0.2303592162485665
4.81,217.21717301756453,2.77,7.67,87.31,248.41,103.48,50.43,UGC02916,0.9565518987836524,0.2303592162485665
5.18,216.71235673851734,7.48,9.9,90.63,241.01,89.73,30.04,UGC02916,0.9565518987836524,0.2303592162485665
5.55,215.25702303220763,5.02,12.08,91.17,233.88,79.83,17.93,UGC02916,0.9565518987836524,0.2303592162485665
5.92,214.06768475005865,7.7,14.21,91.98,227.13,78.76,10.75,UGC02916,0.9565518987836524,0.2303592162485665
6.28,213.4758839317868,1.95,16.44,93.75,220.9,77.91,6.52,UGC02916,0.9565518987836524,0.2303592162485665
6.34,213.43604726044225,4.78,16.75,94.14,219.93,77.94,6.01,UGC02916,0.9565518987836524,0.2303592162485665
6.65,213.4489377103279,1.96,18.67,96.53,214.9,75.88,3.89,UGC02916,0.9565518987836524,0.2303592162485665
7.03,213.51766752134583,0.76,20.8,99.17,209.22,70.88,2.31,UGC02916,0.9565518987836524,0.2303592162485665
7.39,213.6019858207376,2.22,22.73,101.39,204.19,67.18,1.39,UGC02916,0.9565518987836524,0.2303592162485665
7.77,213.51290705647966,1.76,24.56,103.08,199.24,63.61,0.82,UGC02916,0.9565518987836524,0.2303592162485665
8.14,213.7551537204743,1.53,26.28,105.18,194.76,60.05,0.49,UGC02916,0.9565518987836524,0.2303592162485665
8.51,213.86727030933594,7.7,27.91,106.86,190.42,56.59,0.29,UGC02916,0.9565518987836524,0.2303592162485665
8.88,213.8763496777584,6.86,29.33,108.2,186.31,53.33,0.18,UGC02916,0.9565518987836524,0.2303592162485665
9.25,214.0438506596116,8.37,30.55,109.65,182.7,50.25,0.11,UGC02916,0.9565518987836524,0.2303592162485665
9.52,214.0388109491735,3.93,31.16,110.49,180.08,48.1,0.07,UGC02916,0.9565518987836524,0.2303592162485665
9.62,214.0315871111347,4.05,31.36,110.78,179.14,47.33,0.06,UGC02916,0.9565518987836524,0.2303592162485665
9.99,214.0109342338776,20.2,32.17,111.77,175.79,44.58,0.04,UGC02916,0.9565518987836524,0.2303592162485665
10.4,213.951175318199,4.2,33.08,112.69,172.23,41.71,0.02,UGC02916,0.9565518987836524,0.2303592162485665
10.71,214.02964810343857,3.16,34.0,113.45,169.76,39.66,0.01,UGC02916,0.9565518987836524,0.2303592162485665
11.12,213.98755160658746,6.72,35.01,114.16,166.6,37.11,0.01,UGC02916,0.9565518987836524,0.2303592162485665
12.67,213.9398454513861,1.82,39.99,115.88,156.1,28.84,0.0,UGC02916,0.9565518987836524,0.2303592162485665
12.98,213.9635682303929,16.6,41.0,116.15,154.24,27.43,0.0,UGC02916,0.9565518987836524,0.2303592162485665
15.86,213.99274876346223,8.38,52.47,115.82,139.51,17.17,0.0,UGC02916,0.9565518987836524,0.2303592162485665
19.05,214.4452515804374,13.2,66.17,112.66,127.33,10.22,0.0,UGC02916,0.9565518987836524,0.2303592162485665
22.14,214.40801737797594,13.9,76.32,108.18,118.11,6.19,0.0,UGC02916,0.9565518987836524,0.2303592162485665
25.34,212.2157104749549,10.6,79.67,102.95,110.4,3.68,0.0,UGC02916,0.9565518987836524,0.2303592162485665
28.53,208.58213335634127,12.8,78.35,97.69,104.04,2.19,0.0,UGC02916,0.9565518987836524,0.2303592162485665
31.72,204.3560712347841,11.5,74.49,92.71,98.67,1.3,0.0,UGC02916,0.9565518987836524,0.2303592162485665
34.91,201.34685156570737,10.8,72.76,88.3,94.06,0.78,0.0,UGC02916,0.9565518987836524,0.2303592162485665
38.0,198.834823855646,10.3,70.63,85.07,90.15,0.0,0.0,UGC02916,0.9565518987836524,0.2303592162485665
0.09,63.28007741953833,52.9,-0.75,12.18,80.49,2863.21,29242.18,UGC02953,0.6685846599451611,0.6013614321259303
0.17,121.32455416649853,27.9,-0.9,23.29,154.33,2799.34,23293.66,UGC02953,0.6685846599451611,0.6013614321259303
0.26,160.88297284618426,16.4,-0.97,35.2,203.79,2729.19,15656.33,UGC02953,0.6685846599451611,0.6013614321259303
0.34,178.47670758604323,11.9,-1.0,45.31,224.63,2668.31,11345.04,UGC02953,0.6685846599451611,0.6013614321259303
0.43,189.69422728946697,8.04,-1.04,56.16,236.57,2601.44,8539.84,UGC02953,0.6685846599451611,0.6013614321259303
0.51,196.79449622762627,6.53,-1.11,65.37,243.18,2543.41,6949.05,UGC02953,0.6685846599451611,0.6013614321259303
0.6,203.6514070700624,4.75,-1.21,75.35,248.89,2479.67,5592.32,UGC02953,0.6685846599451611,0.6013614321259303
0.69,209.19372783706785,4.0,-1.34,84.97,252.61,2417.53,4572.83,UGC02953,0.6685846599451611,0.6013614321259303
0.77,213.55555999749203,5.69,-1.48,93.17,255.01,2363.6,3849.38,UGC02953,0.6685846599451611,0.6013614321259303
0.86,217.6173988068726,4.83,-1.64,102.03,256.4,2304.36,3221.94,UGC02953,0.6685846599451611,0.6013614321259303
0.95,221.32355032251385,10.8,-1.82,110.51,257.17,2246.61,2765.52,UGC02953,0.6685846599451611,0.6013614321259303
1.03,225.0456888249418,10.3,-2.0,117.74,258.4,2196.5,2416.65,UGC02953,0.6685846599451611,0.6013614321259303
1.11,228.21312059951353,10.6,-2.17,124.74,258.76,2147.5,2096.14,UGC02953,0.6685846599451611,0.6013614321259303
1.2,232.0660635823846,10.2,-2.35,132.45,259.47,2093.68,1752.88,UGC02953,0.6685846599451611,0.6013614321259303
1.29,235.67645503579536,10.6,-2.54,139.94,259.74,2041.21,1444.87,UGC02953,0.6685846599451611,0.6013614321259303
1.38,238.93513022676473,14.2,-2.73,147.1,259.48,1990.06,1174.7,UGC02953,0.6685846599451611,0.6013614321259303
1.46,241.45009228929726,14.1,-2.94,153.23,258.65,1945.67,969.16,UGC02953,0.6685846599451611,0.6013614321259303
1.55,243.91276684819798,19.6,-3.15,159.87,257.13,1896.9,770.65,UGC02953,0.6685846599451611,0.6013614321259303
1.63,245.85690387343945,17.8,-3.37,165.58,255.36,1854.59,629.73,UGC02953,0.6685846599451611,0.6013614321259303
1.72,247.78590964848587,7.14,-3.59,171.83,252.89,1808.11,495.74,UGC02953,0.6685846599451611,0.6013614321259303
1.8,249.36133177508736,11.9,-3.81,177.21,250.43,1767.23,402.06,UGC02953,0.6685846599451611,0.6013614321259303
1.89,250.95041852237725,10.9,-4.02,183.03,247.35,1719.56,316.59,UGC02953,0.6685846599451611,0.6013614321259303
1.98,252.4038007493857,17.6,-4.24,188.55,244.09,1672.1,250.14,UGC02953,0.6685846599451611,0.6013614321259303
2.07,253.78446370831966,11.4,-4.48,193.82,240.73,1628.43,196.88,UGC02953,0.6685846599451611,0.6013614321259303
2.15,254.97381910520087,12.9,-4.72,198.33,237.68,1591.58,160.14,UGC02953,0.6685846599451611,0.6013614321259303
2.23,256.15171278302813,15.4,-4.99,202.68,234.62,1556.82,129.09,UGC02953,0.6685846599451611,0.6013614321259303
2.32,257.4906401667685,17.6,-5.25,207.44,231.17,1520.1,101.99,UGC02953,0.6685846599451611,0.6013614321259303
2.4,258.7082405708231,24.0,-5.52,211.55,228.14,1490.64,82.62,UGC02953,0.6685846599451611,0.6013614321259303
2.49,260.1542718436363,10.1,-5.8,216.16,224.74,1462.65,65.01,UGC02953,0.6685846599451611,0.6013614321259303
2.58,261.75084351733835,12.0,-6.06,220.83,221.41,1439.08,51.48,UGC02953,0.6685846599451611,0.6013614321259303
2.67,263.55024686987736,6.34,-6.31,225.64,218.17,1415.29,40.48,UGC02953,0.6685846599451611,0.6013614321259303
2.75,265.2955915596832,6.22,-6.56,230.0,215.36,1394.11,32.75,UGC02953,0.6685846599451611,0.6013614321259303
2.83,267.18090735712303,5.6,-6.82,234.46,212.6,1373.66,26.62,UGC02953,0.6685846599451611,0.6013614321259303
2.92,269.46017101135277,8.73,-7.07,239.57,209.57,1344.19,20.95,UGC02953,0.6685846599451611,0.6013614321259303
3.0,271.4959277167591,5.19,-7.31,243.97,206.96,1311.28,16.93,UGC02953,0.6685846599451611,0.6013614321259303
3.09,273.7516016019745,11.0,-7.55,248.68,204.14,1269.31,13.39,UGC02953,0.6685846599451611,0.6013614321259303
3.18,275.85401503234743,16.0,-7.78,252.98,201.42,1224.91,10.58,UGC02953,0.6685846599451611,0.6013614321259303
3.27,277.8199550726339,13.1,-8.0,256.93,198.78,1182.82,8.31,UGC02953,0.6685846599451611,0.6013614321259303
3.35,279.450360669404,11.8,-8.21,260.17,196.48,1144.53,6.73,UGC02953,0.6685846599451611,0.6013614321259303
3.43,280.95106381824394,12.7,-8.4,263.1,194.27,1105.43,5.47,UGC02953,0.6685846599451611,0.6013614321259303
4.21,291.5284094516831,5.52,-9.93,282.25,175.61,838.68,0.7,UGC02953,0.6685846599451611,0.6013614321259303
4.29,292.42967337341156,2.35,-10.07,283.7,173.97,817.02,0.56,UGC02953,0.6685846599451611,0.6013614321259303
4.38,293.3384879359162,5.1,-10.2,285.12,172.2,793.56,0.44,UGC02953,0.6685846599451611,0.6013614321259303
4.47,294.2581398249644,4.61,-10.32,286.54,170.45,771.06,0.35,UGC02953,0.6685846599451611,0.6013614321259303
4.8,297.31506232347124,10.8,-10.66,290.98,164.51,698.48,0.15,UGC02953,0.6685846599451611,0.6013614321259303
5.25,301.7177757983275,2.85,-10.87,296.92,157.31,618.22,0.04,UGC02953,0.6685846599451611,0.6013614321259303
5.32,302.3937241802776,1.92,-10.98,297.8,156.27,605.44,0.04,UGC02953,0.6685846599451611,0.6013614321259303
5.41,303.1845067962406,4.29,-10.98,298.79,154.97,589.09,0.03,UGC02953,0.6685846599451611,0.6013614321259303
5.5,303.9003919162573,4.92,-10.87,299.65,153.7,572.85,0.02,UGC02953,0.6685846599451611,0.6013614321259303
5.58,304.42828982340336,2.24,-10.87,300.25,152.59,558.57,0.02,UGC02953,0.6685846599451611,0.6013614321259303
5.67,304.8131456516595,4.59,-10.87,300.59,151.39,543.65,0.01,UGC02953,0.6685846599451611,0.6013614321259303
5.76,305.34937510618516,5.07,-10.77,301.15,150.21,529.17,0.01,UGC02953,0.6685846599451611,0.6013614321259303
6.0,306.6844175373956,7.89,-10.56,302.48,147.17,492.68,0.01,UGC02953,0.6685846599451611,0.6013614321259303
6.18,307.5390073221873,4.41,-10.25,303.22,145.01,468.31,0.0,UGC02953,0.6685846599451611,0.6013614321259303
6.27,307.96204443307704,3.2,-10.11,303.58,143.96,458.48,0.0,UGC02953,0.6685846599451611,0.6013614321259303
6.36,308.4103677055669,6.66,-9.94,303.97,142.94,449.61,0.0,UGC02953,0.6685846599451611,0.6013614321259303
6.45,308.89076609292886,5.83,-9.76,304.41,141.93,441.7,0.0,UGC02953,0.6685846599451611,0.6013614321259303
6.53,309.3417279967389,3.83,-9.58,304.83,141.06,435.47,0.0,UGC02953,0.6685846599451611,0.6013614321259303
6.61,309.852379151451,2.41,-9.37,305.34,140.2,430.01,0.0,UGC02953,0.6685846599451611,0.6013614321259303
6.7,310.50648621673037,1.25,-9.15,306.03,139.26,424.77,0.0,UGC02953,0.6685846599451611,0.6013614321259303
6.79,311.2507013313636,3.61,-8.91,306.85,138.35,417.48,0.0,UGC02953,0.6685846599451611,0.6013614321259303
6.87,311.65096166000666,13.8,-8.64,307.19,137.53,408.19,0.0,UGC02953,0.6685846599451611,0.6013614321259303
6.96,312.35130778959217,4.58,-8.36,307.95,136.63,397.12,0.0,UGC02953,0.6685846599451611,0.6013614321259303
7.05,313.0006769590499,3.05,-8.05,308.63,135.75,385.39,0.0,UGC02953,0.6685846599451611,0.6013614321259303
7.2,313.8695670905509,1.38,-7.43,309.44,134.31,364.37,0.0,UGC02953,0.6685846599451611,0.6013614321259303
7.39,314.49276269703887,0.75,-6.59,309.73,132.58,335.1,0.0,UGC02953,0.6685846599451611,0.6013614321259303
7.47,314.5409720796436,8.57,-6.16,309.53,131.86,325.32,0.0,UGC02953,0.6685846599451611,0.6013614321259303
7.99,314.4039822632604,1.36,-2.38,307.52,127.53,288.76,0.0,UGC02953,0.6685846599451611,0.6013614321259303
8.08,314.4877859998438,16.0,-0.67,307.34,126.82,285.24,0.0,UGC02953,0.6685846599451611,0.6013614321259303
8.16,314.5160622046153,5.5,2.0,307.11,126.2,282.8,0.0,UGC02953,0.6685846599451611,0.6013614321259303
8.25,314.7863228512411,2.94,2.92,307.22,125.51,276.89,0.0,UGC02953,0.6685846599451611,0.6013614321259303
8.34,315.04742045025074,1.74,3.49,307.32,124.83,270.93,0.0,UGC02953,0.6685846599451611,0.6013614321259303
8.4,315.2032189518017,2.2,3.85,307.36,124.38,266.95,0.0,UGC02953,0.6685846599451611,0.6013614321259303
9.59,315.97128316320067,3.23,7.94,304.71,116.41,195.24,0.0,UGC02953,0.6685846599451611,0.6013614321259303
10.8,315.2495172701157,4.08,12.02,299.89,109.7,155.37,0.0,UGC02953,0.6685846599451611,0.6013614321259303
12.02,316.83124571446984,2.62,17.77,298.77,103.98,118.88,0.0,UGC02953,0.6685846599451611,0.6013614321259303
13.22,316.78748407212663,0.76,22.79,295.36,99.15,82.4,0.0,UGC02953,0.6685846599451611,0.6013614321259303
14.42,313.6058302183685,1.86,24.88,287.38,94.93,50.37,0.0,UGC02953,0.6685846599451611,0.6013614321259303
15.63,307.41463633500217,1.34,24.46,274.79,91.19,30.81,0.0,UGC02953,0.6685846599451611,0.6013614321259303
16.83,301.31525283778643,1.41,24.25,262.23,87.87,22.51,0.0,UGC02953,0.6685846599451611,0.6013614321259303
18.03,297.6922050375274,1.15,25.92,253.58,84.9,18.71,0.0,UGC02953,0.6685846599451611,0.6013614321259303
19.23,294.4738636179316,0.59,28.33,245.5,82.21,12.92,0.0,UGC02953,0.6685846599451611,0.6013614321259303
20.43,291.2752657853682,0.5,31.05,237.34,79.76,9.23,0.0,UGC02953,0.6685846599451611,0.6013614321259303
21.64,288.34687761308913,1.21,33.56,229.62,77.5,6.57,0.0,UGC02953,0.6685846599451611,0.6013614321259303
22.84,285.6218252639689,1.21,34.91,222.49,75.43,4.66,0.0,UGC02953,0.6685846599451611,0.6013614321259303
24.04,282.9635342192397,0.81,34.6,215.84,73.53,3.32,0.0,UGC02953,0.6685846599451611,0.6013614321259303
25.24,280.37199329118494,1.08,32.72,209.67,71.76,2.37,0.0,UGC02953,0.6685846599451611,0.6013614321259303
26.44,278.03638411763495,1.87,31.05,203.93,70.11,1.69,0.0,UGC02953,0.6685846599451611,0.6013614321259303
27.65,276.03109228508896,1.55,30.52,198.57,68.56,1.2,0.0,UGC02953,0.6685846599451611,0.6013614321259303
28.85,274.2470522362859,1.9,30.21,193.62,67.12,0.86,0.0,UGC02953,0.6685846599451611,0.6013614321259303
30.05,272.64139022520743,1.12,30.0,189.02,65.76,0.61,0.0,UGC02953,0.6685846599451611,0.6013614321259303
31.25,271.28768325665243,1.41,30.73,184.73,64.49,0.43,0.0,UGC02953,0.6685846599451611,0.6013614321259303
32.34,270.2248265631918,1.76,31.88,181.07,63.39,0.32,0.0,UGC02953,0.6685846599451611,0.6013614321259303
33.55,269.15953740512475,1.81,33.03,177.28,62.24,0.23,0.0,UGC02953,0.6685846599451611,0.6013614321259303
34.75,268.11653520560355,2.18,33.45,173.75,61.15,0.16,0.0,UGC02953,0.6685846599451611,0.6013614321259303
35.95,267.09125076312904,3.01,33.24,170.44,60.13,0.12,0.0,UGC02953,0.6685846599451611,0.6013614321259303
37.15,266.1311254680765,2.04,32.93,167.32,59.15,0.08,0.0,UGC02953,0.6685846599451611,0.6013614321259303
38.35,265.2681924601611,1.58,32.82,164.38,58.21,0.06,0.0,UGC02953,0.6685846599451611,0.6013614321259303
39.56,264.50117960131325,3.23,33.03,161.57,57.32,0.04,0.0,UGC02953,0.6685846599451611,0.6013614321259303
40.76,263.8673509890926,2.94,33.76,158.94,56.47,0.03,0.0,UGC02953,0.6685846599451611,0.6013614321259303
41.96,263.25845624524504,1.62,34.29,156.44,55.65,0.02,0.0,UGC02953,0.6685846599451611,0.6013614321259303
43.16,262.6267241533628,2.15,34.29,154.06,54.87,0.02,0.0,UGC02953,0.6685846599451611,0.6013614321259303
